probability,true_label,species
0.507144,0.0,Azadirachta indica
0.53750896,1.0,Azadirachta indica
0.53691936,0.0,Azadirachta indica
0.52509856,1.0,Azadirachta indica
0.49278674,0.0,Azadirachta indica
0.50765955,0.0,Azadirachta indica
0.4968508,1.0,Azadirachta indica
0.53770375,1.0,Azadirachta indica
0.5268404,0.0,Azadirachta indica
0.5002147,1.0,Azadirachta indica
0.49495113,1.0,Azadirachta indica
0.5164734,0.0,Azadirachta indica
0.53017294,1.0,Azadirachta indica
0.5291314,1.0,Azadirachta indica
0.54268354,0.0,Azadirachta indica
0.5205054,1.0,Azadirachta indica
0.4866387,0.0,Azadirachta indica
0.5105457,0.0,Azadirachta indica
0.52048254,0.0,Azadirachta indica
0.49827918,1.0,Azadirachta indica
0.5155408,1.0,Azadirachta indica
0.52104056,0.0,Azadirachta indica
0.47388244,0.0,Azadirachta indica
0.5014819,0.0,Azadirachta indica
0.5192915,0.0,Azadirachta indica
0.524175,0.0,Azadirachta indica
0.49297103,1.0,Azadirachta indica
0.50938,0.0,Azadirachta indica
0.472462,1.0,Azadirachta indica
0.51923376,0.0,Azadirachta indica
0.53331107,1.0,Azadirachta indica
0.48229095,0.0,Azadirachta indica
0.5280136,0.0,Azadirachta indica
0.51814306,1.0,Azadirachta indica
0.48576328,0.0,Azadirachta indica
0.51841307,0.0,Azadirachta indica
0.5064203,1.0,Azadirachta indica
0.50093526,1.0,Azadirachta indica
0.53591794,1.0,Azadirachta indica
0.50676507,0.0,Azadirachta indica
0.5180831,0.0,Azadirachta indica
0.52012974,0.0,Azadirachta indica
0.4997172,0.0,Azadirachta indica
0.5138442,0.0,Azadirachta indica
0.54101175,1.0,Azadirachta indica
0.50055885,0.0,Azadirachta indica
0.49694622,0.0,Azadirachta indica
0.52750456,1.0,Azadirachta indica
0.549143,0.0,Azadirachta indica
0.5310515,1.0,Azadirachta indica
0.50890416,1.0,Azadirachta indica
0.51760525,0.0,Azadirachta indica
0.5172602,0.0,Azadirachta indica
0.5356738,0.0,Azadirachta indica
0.50577056,1.0,Azadirachta indica
0.48864758,1.0,Azadirachta indica
0.5023659,0.0,Azadirachta indica
0.5217511,0.0,Azadirachta indica
0.4898153,0.0,Azadirachta indica
0.5102444,0.0,Azadirachta indica
0.54964644,0.0,Azadirachta indica
0.5031308,0.0,Azadirachta indica
0.517897,1.0,Azadirachta indica
0.5024219,1.0,Azadirachta indica
0.4919299,1.0,Azadirachta indica
0.5311252,0.0,Azadirachta indica
0.5179933,0.0,Azadirachta indica
0.52697843,1.0,Azadirachta indica
0.50722986,1.0,Azadirachta indica
0.49484065,0.0,Azadirachta indica
0.5138031,0.0,Azadirachta indica
0.5059266,1.0,Azadirachta indica
0.53702873,0.0,Azadirachta indica
0.5217744,1.0,Azadirachta indica
0.52179706,0.0,Azadirachta indica
0.48318285,1.0,Azadirachta indica
0.51994616,0.0,Azadirachta indica
0.5329919,0.0,Azadirachta indica
0.5345869,0.0,Azadirachta indica
0.53631204,1.0,Azadirachta indica
0.5208484,1.0,Azadirachta indica
0.5189151,0.0,Azadirachta indica
0.5191954,0.0,Azadirachta indica
0.5208546,0.0,Azadirachta indica
0.5109492,1.0,Azadirachta indica
0.5164835,0.0,Azadirachta indica
0.5192673,0.0,Azadirachta indica
0.5144723,0.0,Azadirachta indica
0.5089483,0.0,Azadirachta indica
0.5149401,1.0,Azadirachta indica
0.5487757,0.0,Azadirachta indica
0.5356513,1.0,Azadirachta indica
0.53288776,0.0,Azadirachta indica
0.5148519,1.0,Azadirachta indica
0.5403398,0.0,Azadirachta indica
0.5045351,0.0,Azadirachta indica
0.52132446,1.0,Azadirachta indica
0.5236458,1.0,Azadirachta indica
0.5115595,0.0,Azadirachta indica
0.5143508,1.0,Azadirachta indica
0.50197977,1.0,Azadirachta indica
0.5037914,0.0,Azadirachta indica
0.53967035,0.0,Azadirachta indica
0.5067837,1.0,Azadirachta indica
0.5125144,0.0,Azadirachta indica
0.50663525,0.0,Azadirachta indica
0.51794785,0.0,Azadirachta indica
0.5112958,1.0,Azadirachta indica
0.53040457,0.0,Azadirachta indica
0.4947552,0.0,Azadirachta indica
0.5252452,1.0,Azadirachta indica
0.51401913,1.0,Azadirachta indica
0.5090214,0.0,Azadirachta indica
0.5282584,1.0,Azadirachta indica
0.5039313,0.0,Azadirachta indica
0.5109271,0.0,Azadirachta indica
0.5022777,1.0,Azadirachta indica
0.508553,1.0,Azadirachta indica
0.50722945,1.0,Azadirachta indica
0.52532333,1.0,Azadirachta indica
0.569914,0.0,Azadirachta indica
0.5124361,0.0,Azadirachta indica
0.50780714,0.0,Azadirachta indica
0.51276267,1.0,Azadirachta indica
0.52720684,1.0,Azadirachta indica
0.5211971,0.0,Azadirachta indica
0.5437421,0.0,Azadirachta indica
0.533702,0.0,Azadirachta indica
0.51386994,1.0,Azadirachta indica
0.52306336,0.0,Azadirachta indica
0.5235569,1.0,Azadirachta indica
0.5129478,1.0,Azadirachta indica
0.53455764,0.0,Azadirachta indica
0.5089596,0.0,Azadirachta indica
0.51303005,0.0,Azadirachta indica
0.54321784,0.0,Azadirachta indica
0.5015893,1.0,Azadirachta indica
0.51186174,0.0,Azadirachta indica
0.52530223,1.0,Azadirachta indica
0.5063446,0.0,Azadirachta indica
0.5366401,0.0,Azadirachta indica
0.48915642,0.0,Azadirachta indica
0.52769977,0.0,Azadirachta indica
0.5228172,0.0,Azadirachta indica
0.5149104,0.0,Azadirachta indica
0.5087426,0.0,Azadirachta indica
0.52185243,0.0,Azadirachta indica
0.5137716,0.0,Azadirachta indica
0.51064485,0.0,Azadirachta indica
0.51398844,1.0,Azadirachta indica
0.5565213,0.0,Azadirachta indica
0.49492916,0.0,Azadirachta indica
0.5464707,0.0,Azadirachta indica
0.50775856,0.0,Azadirachta indica
0.550707,0.0,Azadirachta indica
0.5287724,0.0,Azadirachta indica
0.5076317,0.0,Azadirachta indica
0.4999067,1.0,Azadirachta indica
0.5447524,1.0,Azadirachta indica
0.5325081,0.0,Azadirachta indica
0.53588164,0.0,Azadirachta indica
0.5201551,0.0,Azadirachta indica
0.51101875,0.0,Azadirachta indica
0.5355136,0.0,Azadirachta indica
0.51304036,1.0,Azadirachta indica
0.50542736,1.0,Azadirachta indica
0.5383728,0.0,Azadirachta indica
0.548204,1.0,Azadirachta indica
0.5646204,0.0,Azadirachta indica
0.5133374,1.0,Azadirachta indica
0.49787617,1.0,Azadirachta indica
0.523974,0.0,Azadirachta indica
0.5426522,1.0,Azadirachta indica
0.507317,0.0,Azadirachta indica
0.52357167,0.0,Azadirachta indica
0.49790016,0.0,Azadirachta indica
0.50314975,1.0,Azadirachta indica
0.50187504,0.0,Azadirachta indica
0.5052761,0.0,Azadirachta indica
0.49892733,0.0,Azadirachta indica
0.508673,0.0,Azadirachta indica
0.52007645,0.0,Azadirachta indica
0.52593654,1.0,Azadirachta indica
0.50306034,0.0,Azadirachta indica
0.5043899,0.0,Azadirachta indica
0.52924454,1.0,Azadirachta indica
0.52324504,0.0,Azadirachta indica
0.5242232,1.0,Azadirachta indica
0.52198213,0.0,Azadirachta indica
0.50497514,0.0,Azadirachta indica
0.5437593,0.0,Azadirachta indica
0.48599055,0.0,Azadirachta indica
0.51975054,1.0,Azadirachta indica
0.52643263,0.0,Azadirachta indica
0.5191094,0.0,Azadirachta indica
0.51518875,1.0,Azadirachta indica
0.54306495,1.0,Azadirachta indica
0.49468452,0.0,Azadirachta indica
0.5096197,1.0,Azadirachta indica
0.5309116,0.0,Azadirachta indica
0.52693546,1.0,Azadirachta indica
0.5169392,0.0,Azadirachta indica
0.5116794,0.0,Azadirachta indica
0.51086825,0.0,Azadirachta indica
0.44817305,0.0,Azadirachta indica
0.48479143,0.0,Azadirachta indica
0.5081993,0.0,Azadirachta indica
0.53933764,0.0,Azadirachta indica
0.52897066,0.0,Azadirachta indica
0.52884847,0.0,Azadirachta indica
0.5014157,0.0,Azadirachta indica
0.5217529,0.0,Azadirachta indica
0.50273603,0.0,Azadirachta indica
0.51586884,0.0,Azadirachta indica
0.50064355,0.0,Azadirachta indica
0.5207032,0.0,Azadirachta indica
0.5161141,0.0,Azadirachta indica
0.5121166,1.0,Azadirachta indica
0.53605044,0.0,Azadirachta indica
0.5159292,1.0,Azadirachta indica
0.5158792,1.0,Azadirachta indica
0.5210887,1.0,Azadirachta indica
0.5063923,1.0,Azadirachta indica
0.48793468,0.0,Azadirachta indica
0.5024606,0.0,Azadirachta indica
0.51427746,0.0,Azadirachta indica
0.5161716,1.0,Azadirachta indica
0.5251524,1.0,Azadirachta indica
0.5136948,0.0,Azadirachta indica
0.50268614,0.0,Azadirachta indica
0.5022875,0.0,Azadirachta indica
0.5085262,0.0,Azadirachta indica
0.5344835,0.0,Azadirachta indica
0.50105417,0.0,Azadirachta indica
0.5018879,0.0,Azadirachta indica
0.5225318,1.0,Azadirachta indica
0.51210076,0.0,Azadirachta indica
0.5218759,1.0,Azadirachta indica
0.5184527,1.0,Azadirachta indica
0.5127459,0.0,Azadirachta indica
0.4840767,1.0,Azadirachta indica
0.5134631,1.0,Azadirachta indica
0.51462966,0.0,Azadirachta indica
0.5464463,1.0,Azadirachta indica
0.54129964,0.0,Azadirachta indica
0.48942018,0.0,Azadirachta indica
0.49544054,0.0,Azadirachta indica
0.5007571,1.0,Azadirachta indica
0.49432534,1.0,Azadirachta indica
0.51475096,1.0,Azadirachta indica
0.5578731,0.0,Azadirachta indica
0.4873143,0.0,Azadirachta indica
0.5052031,1.0,Azadirachta indica
0.5464463,1.0,Azadirachta indica
0.49666023,1.0,Azadirachta indica
0.52160645,0.0,Azadirachta indica
0.5218974,0.0,Azadirachta indica
0.5303896,0.0,Azadirachta indica
0.53024924,0.0,Azadirachta indica
0.5164889,0.0,Azadirachta indica
0.50127596,0.0,Azadirachta indica
0.5061101,1.0,Azadirachta indica
0.50095993,1.0,Azadirachta indica
0.5239699,0.0,Azadirachta indica
0.5218456,1.0,Azadirachta indica
0.50737405,0.0,Azadirachta indica
0.51668286,1.0,Azadirachta indica
0.5167427,0.0,Azadirachta indica
0.5080266,0.0,Azadirachta indica
0.52211237,0.0,Azadirachta indica
0.49838108,1.0,Azadirachta indica
0.5096151,1.0,Azadirachta indica
0.5022677,0.0,Azadirachta indica
0.5138446,1.0,Azadirachta indica
0.50728667,0.0,Azadirachta indica
0.5368966,1.0,Azadirachta indica
0.49675635,1.0,Azadirachta indica
0.50724024,0.0,Azadirachta indica
0.5263245,0.0,Azadirachta indica
0.5013993,1.0,Azadirachta indica
0.5173481,0.0,Azadirachta indica
0.5194138,0.0,Azadirachta indica
0.5433007,0.0,Azadirachta indica
0.52134275,0.0,Azadirachta indica
0.5068933,0.0,Azadirachta indica
0.5476356,0.0,Azadirachta indica
0.51180476,0.0,Azadirachta indica
0.5218717,0.0,Azadirachta indica
0.53772104,0.0,Azadirachta indica
0.5317184,0.0,Azadirachta indica
0.5106821,1.0,Azadirachta indica
0.52342564,1.0,Azadirachta indica
0.49636,1.0,Azadirachta indica
0.52044845,1.0,Azadirachta indica
0.5333578,0.0,Azadirachta indica
0.49072108,0.0,Azadirachta indica
0.5236299,1.0,Azadirachta indica
0.52411765,0.0,Azadirachta indica
0.50631493,1.0,Azadirachta indica
0.5142967,1.0,Azadirachta indica
0.49375877,0.0,Azadirachta indica
0.51197356,1.0,Azadirachta indica
0.49056262,0.0,Azadirachta indica
0.5236439,1.0,Azadirachta indica
0.5166414,1.0,Azadirachta indica
0.5206271,0.0,Azadirachta indica
0.48227775,0.0,Azadirachta indica
0.5069834,1.0,Azadirachta indica
0.5027789,0.0,Azadirachta indica
0.5169865,0.0,Azadirachta indica
0.54377276,1.0,Azadirachta indica
0.5125778,0.0,Azadirachta indica
0.52086216,0.0,Azadirachta indica
0.49577418,0.0,Azadirachta indica
0.51427585,1.0,Azadirachta indica
0.4963456,0.0,Azadirachta indica
0.51847357,0.0,Azadirachta indica
0.5072492,0.0,Azadirachta indica
0.53880054,0.0,Azadirachta indica
0.49897596,0.0,Azadirachta indica
0.51549584,0.0,Azadirachta indica
0.5172783,0.0,Azadirachta indica
0.49810523,0.0,Azadirachta indica
0.5379477,0.0,Azadirachta indica
0.5113492,1.0,Azadirachta indica
0.54438525,0.0,Azadirachta indica
0.50078416,0.0,Azadirachta indica
0.5172332,1.0,Azadirachta indica
0.50799865,0.0,Azadirachta indica
0.49137002,0.0,Azadirachta indica
0.51490706,1.0,Azadirachta indica
0.52462226,1.0,Azadirachta indica
0.5153459,0.0,Azadirachta indica
0.51552224,0.0,Azadirachta indica
0.48451927,0.0,Azadirachta indica
0.5110868,0.0,Azadirachta indica
0.50783265,1.0,Azadirachta indica
0.51071244,1.0,Azadirachta indica
0.4923263,0.0,Azadirachta indica
0.5101784,0.0,Azadirachta indica
0.515101,0.0,Azadirachta indica
0.5177461,1.0,Azadirachta indica
0.53048235,1.0,Azadirachta indica
0.50829506,1.0,Azadirachta indica
0.5014991,1.0,Azadirachta indica
0.5678151,1.0,Azadirachta indica
0.5236283,0.0,Azadirachta indica
0.5040601,0.0,Azadirachta indica
0.5119338,0.0,Azadirachta indica
0.5233153,1.0,Azadirachta indica
0.5227179,1.0,Azadirachta indica
0.45222953,1.0,Azadirachta indica
0.5015518,1.0,Azadirachta indica
0.5103024,1.0,Azadirachta indica
0.56271154,0.0,Azadirachta indica
0.50974184,0.0,Azadirachta indica
0.49373162,0.0,Azadirachta indica
0.50762194,0.0,Azadirachta indica
0.5234833,1.0,Azadirachta indica
0.5104016,0.0,Azadirachta indica
0.5077502,0.0,Azadirachta indica
0.52684575,0.0,Azadirachta indica
0.5014094,1.0,Azadirachta indica
0.5249149,0.0,Azadirachta indica
0.5259109,0.0,Azadirachta indica
0.5125652,0.0,Azadirachta indica
0.5258,0.0,Azadirachta indica
0.5017232,0.0,Azadirachta indica
0.5070464,1.0,Azadirachta indica
0.51279396,0.0,Azadirachta indica
0.5109674,1.0,Azadirachta indica
0.5042291,0.0,Azadirachta indica
0.5113125,1.0,Azadirachta indica
0.5080217,1.0,Azadirachta indica
0.5369676,0.0,Azadirachta indica
0.5053852,0.0,Azadirachta indica
0.493184,0.0,Azadirachta indica
0.53809017,1.0,Azadirachta indica
0.5268426,0.0,Azadirachta indica
0.5001109,1.0,Azadirachta indica
0.44380918,1.0,Azadirachta indica
0.51032215,0.0,Azadirachta indica
0.5245088,1.0,Azadirachta indica
0.5016049,0.0,Azadirachta indica
0.5214501,1.0,Azadirachta indica
0.51168215,1.0,Azadirachta indica
0.5068888,0.0,Azadirachta indica
0.51114875,1.0,Azadirachta indica
0.550125,0.0,Azadirachta indica
0.51334053,0.0,Azadirachta indica
0.5217154,0.0,Azadirachta indica
0.50925493,1.0,Azadirachta indica
0.5171924,0.0,Azadirachta indica
0.49313715,1.0,Azadirachta indica
0.5292016,0.0,Azadirachta indica
0.53392845,0.0,Azadirachta indica
0.5282596,0.0,Azadirachta indica
0.51750946,0.0,Azadirachta indica
0.535548,0.0,Azadirachta indica
0.5071904,0.0,Azadirachta indica
0.5275988,0.0,Azadirachta indica
0.50905377,0.0,Azadirachta indica
0.5195715,1.0,Azadirachta indica
0.513797,0.0,Azadirachta indica
0.53251857,0.0,Azadirachta indica
0.51370853,1.0,Azadirachta indica
0.54530513,0.0,Azadirachta indica
0.51692235,0.0,Azadirachta indica
0.51613826,0.0,Azadirachta indica
0.5183357,1.0,Azadirachta indica
0.5477416,0.0,Azadirachta indica
0.49939087,0.0,Azadirachta indica
0.47480658,1.0,Azadirachta indica
0.49901345,0.0,Azadirachta indica
0.49980968,0.0,Azadirachta indica
0.5509403,0.0,Azadirachta indica
0.500302,0.0,Azadirachta indica
0.55637467,1.0,Azadirachta indica
0.5090474,1.0,Azadirachta indica
0.5115484,1.0,Azadirachta indica
0.49843818,0.0,Azadirachta indica
0.5566557,0.0,Azadirachta indica
0.5508515,0.0,Azadirachta indica
0.5303761,0.0,Azadirachta indica
0.511214,0.0,Azadirachta indica
0.511092,0.0,Azadirachta indica
0.51540065,0.0,Azadirachta indica
0.50429475,1.0,Azadirachta indica
0.51477975,1.0,Azadirachta indica
0.50555724,1.0,Azadirachta indica
0.5091518,0.0,Azadirachta indica
0.53102595,1.0,Azadirachta indica
0.5024849,1.0,Azadirachta indica
0.5454118,1.0,Azadirachta indica
0.5321696,0.0,Azadirachta indica
0.5186235,0.0,Azadirachta indica
0.5193322,0.0,Azadirachta indica
0.5153807,0.0,Azadirachta indica
0.53295654,0.0,Azadirachta indica
0.55807054,0.0,Azadirachta indica
0.5371473,0.0,Azadirachta indica
0.5445236,0.0,Azadirachta indica
0.5223366,0.0,Azadirachta indica
0.53214854,0.0,Azadirachta indica
0.51933473,0.0,Azadirachta indica
0.5291264,1.0,Azadirachta indica
0.5115428,0.0,Azadirachta indica
0.51198363,0.0,Azadirachta indica
0.5329035,1.0,Azadirachta indica
0.50280327,0.0,Azadirachta indica
0.5136814,1.0,Azadirachta indica
0.5174167,0.0,Azadirachta indica
0.49074703,0.0,Azadirachta indica
0.508533,0.0,Azadirachta indica
0.5032315,0.0,Azadirachta indica
0.51895964,0.0,Azadirachta indica
0.53316516,1.0,Azadirachta indica
0.51387435,0.0,Azadirachta indica
0.51187205,0.0,Azadirachta indica
0.504247,1.0,Azadirachta indica
0.5044405,1.0,Azadirachta indica
0.5024741,0.0,Azadirachta indica
0.53342587,1.0,Azadirachta indica
0.50522935,1.0,Azadirachta indica
0.54158664,0.0,Azadirachta indica
0.5162119,1.0,Azadirachta indica
0.513019,0.0,Azadirachta indica
0.5186232,1.0,Azadirachta indica
0.5239646,0.0,Azadirachta indica
0.5132162,0.0,Azadirachta indica
0.5297146,0.0,Azadirachta indica
0.49015003,0.0,Azadirachta indica
0.50200695,0.0,Azadirachta indica
0.5087067,1.0,Azadirachta indica
0.5097555,0.0,Azadirachta indica
0.5336708,1.0,Azadirachta indica
0.51286286,1.0,Azadirachta indica
0.5285857,1.0,Azadirachta indica
0.48259944,0.0,Azadirachta indica
0.5163269,1.0,Azadirachta indica
0.47423208,1.0,Azadirachta indica
0.50169754,0.0,Azadirachta indica
0.48869324,0.0,Azadirachta indica
0.5331124,0.0,Azadirachta indica
0.50307906,0.0,Azadirachta indica
0.5107574,0.0,Azadirachta indica
0.508939,0.0,Azadirachta indica
0.51112664,0.0,Azadirachta indica
0.50904495,1.0,Azadirachta indica
0.5239221,1.0,Azadirachta indica
0.5162146,0.0,Azadirachta indica
0.535548,0.0,Azadirachta indica
0.5133598,0.0,Azadirachta indica
0.52902627,0.0,Azadirachta indica
0.556097,0.0,Azadirachta indica
0.5045375,1.0,Azadirachta indica
0.5120286,0.0,Azadirachta indica
0.5382453,1.0,Azadirachta indica
0.51388013,0.0,Azadirachta indica
0.49415493,0.0,Azadirachta indica
0.49732602,0.0,Azadirachta indica
0.5107447,0.0,Azadirachta indica
0.51400614,0.0,Azadirachta indica
0.50519323,1.0,Azadirachta indica
0.51860404,0.0,Azadirachta indica
0.527944,1.0,Azadirachta indica
0.49930397,0.0,Azadirachta indica
0.53189164,0.0,Azadirachta indica
0.5041143,1.0,Azadirachta indica
0.5473843,0.0,Azadirachta indica
0.5155614,0.0,Azadirachta indica
0.5211044,0.0,Azadirachta indica
0.54219264,0.0,Azadirachta indica
0.55525684,1.0,Azadirachta indica
0.54280275,0.0,Azadirachta indica
0.5174697,1.0,Azadirachta indica
0.53171533,0.0,Azadirachta indica
0.5022104,0.0,Azadirachta indica
0.50132996,0.0,Azadirachta indica
0.5239097,1.0,Azadirachta indica
0.5021954,1.0,Azadirachta indica
0.50274754,0.0,Azadirachta indica
0.508311,1.0,Azadirachta indica
0.50846577,1.0,Azadirachta indica
0.52430284,0.0,Azadirachta indica
0.49546131,0.0,Azadirachta indica
0.5540309,1.0,Azadirachta indica
0.5356513,1.0,Azadirachta indica
0.5002372,1.0,Azadirachta indica
0.5003798,0.0,Azadirachta indica
0.52369964,0.0,Azadirachta indica
0.5103264,0.0,Azadirachta indica
0.50822544,0.0,Azadirachta indica
0.49890852,1.0,Azadirachta indica
0.4790743,1.0,Azadirachta indica
0.50930995,0.0,Azadirachta indica
0.53410804,0.0,Azadirachta indica
0.5052259,1.0,Azadirachta indica
0.49812308,0.0,Azadirachta indica
0.48827088,0.0,Azadirachta indica
0.5067296,0.0,Azadirachta indica
0.51833135,0.0,Azadirachta indica
0.55847013,0.0,Azadirachta indica
0.4746702,0.0,Azadirachta indica
0.520988,0.0,Azadirachta indica
0.5165288,1.0,Azadirachta indica
0.5188655,0.0,Azadirachta indica
0.5138394,0.0,Azadirachta indica
0.52279,1.0,Azadirachta indica
0.51609063,1.0,Azadirachta indica
0.51407784,0.0,Azadirachta indica
0.5012618,1.0,Azadirachta indica
0.5176857,1.0,Azadirachta indica
0.54949534,0.0,Azadirachta indica
0.5289519,1.0,Azadirachta indica
0.5099329,1.0,Azadirachta indica
0.54572815,0.0,Azadirachta indica
0.46992597,1.0,Azadirachta indica
0.51167005,0.0,Azadirachta indica
0.52969027,0.0,Azadirachta indica
0.50783986,0.0,Azadirachta indica
0.50753146,1.0,Azadirachta indica
0.5015331,0.0,Azadirachta indica
0.5104538,0.0,Azadirachta indica
0.5228131,0.0,Azadirachta indica
0.5082267,0.0,Azadirachta indica
0.52180994,1.0,Azadirachta indica
0.49781832,0.0,Azadirachta indica
0.5230369,1.0,Azadirachta indica
0.54308754,1.0,Azadirachta indica
0.5274658,1.0,Azadirachta indica
0.5312637,0.0,Azadirachta indica
0.4943988,0.0,Azadirachta indica
0.53268,1.0,Azadirachta indica
0.50275564,1.0,Azadirachta indica
0.5158424,0.0,Azadirachta indica
0.506408,1.0,Azadirachta indica
0.53355867,0.0,Azadirachta indica
0.5346484,0.0,Azadirachta indica
0.51337206,0.0,Azadirachta indica
0.4942453,0.0,Azadirachta indica
0.50758964,0.0,Azadirachta indica
0.5171979,1.0,Azadirachta indica
0.5281774,0.0,Azadirachta indica
0.52247447,0.0,Azadirachta indica
0.5279718,0.0,Azadirachta indica
0.50272137,0.0,Azadirachta indica
0.5312911,0.0,Azadirachta indica
0.5400903,0.0,Azadirachta indica
0.51206046,0.0,Azadirachta indica
0.49600142,0.0,Azadirachta indica
0.49634254,1.0,Azadirachta indica
0.49854192,0.0,Azadirachta indica
0.5099677,1.0,Azadirachta indica
0.5167409,1.0,Azadirachta indica
0.5307672,0.0,Azadirachta indica
0.5087971,1.0,Azadirachta indica
0.500178,1.0,Azadirachta indica
0.4960725,1.0,Azadirachta indica
0.50973654,0.0,Azadirachta indica
0.52559495,0.0,Azadirachta indica
0.5361734,0.0,Azadirachta indica
0.53230333,1.0,Azadirachta indica
0.5016688,0.0,Azadirachta indica
0.5145205,0.0,Azadirachta indica
0.53048515,0.0,Azadirachta indica
0.51524454,0.0,Azadirachta indica
0.5082379,0.0,Azadirachta indica
0.5248705,0.0,Azadirachta indica
0.5185518,0.0,Azadirachta indica
0.54938895,0.0,Azadirachta indica
0.5282752,0.0,Azadirachta indica
0.4979396,0.0,Azadirachta indica
0.50739646,0.0,Azadirachta indica
0.58028024,0.0,Azadirachta indica
0.501598,0.0,Azadirachta indica
0.48589203,0.0,Azadirachta indica
0.54198134,1.0,Azadirachta indica
0.51267356,0.0,Azadirachta indica
0.5236055,0.0,Azadirachta indica
0.53386676,1.0,Azadirachta indica
0.53226984,0.0,Azadirachta indica
0.5269757,0.0,Azadirachta indica
0.5144434,0.0,Azadirachta indica
0.5089724,1.0,Azadirachta indica
0.5188928,1.0,Azadirachta indica
0.5036821,0.0,Azadirachta indica
0.510166,0.0,Azadirachta indica
0.50656664,1.0,Azadirachta indica
0.5268686,0.0,Azadirachta indica
0.49702033,1.0,Azadirachta indica
0.4988829,0.0,Azadirachta indica
0.5330654,0.0,Azadirachta indica
0.5214664,0.0,Azadirachta indica
0.5059988,1.0,Azadirachta indica
0.51374936,1.0,Azadirachta indica
0.5377234,0.0,Azadirachta indica
0.5357589,0.0,Azadirachta indica
0.5101557,0.0,Azadirachta indica
0.47740513,0.0,Azadirachta indica
0.5319315,0.0,Azadirachta indica
0.51639766,0.0,Azadirachta indica
0.51910746,0.0,Azadirachta indica
0.51077485,0.0,Azadirachta indica
0.528615,0.0,Azadirachta indica
0.527242,0.0,Azadirachta indica
0.5045485,0.0,Azadirachta indica
0.5447238,0.0,Azadirachta indica
0.5026895,0.0,Azadirachta indica
0.49534172,1.0,Azadirachta indica
0.51629454,0.0,Azadirachta indica
0.53038025,0.0,Azadirachta indica
0.5521574,0.0,Azadirachta indica
0.5157028,1.0,Azadirachta indica
0.54807717,1.0,Azadirachta indica
0.5115972,0.0,Azadirachta indica
0.5288454,0.0,Azadirachta indica
0.5103289,0.0,Azadirachta indica
0.51348084,0.0,Azadirachta indica
0.51952916,0.0,Azadirachta indica
0.5128797,0.0,Azadirachta indica
0.53869945,1.0,Azadirachta indica
0.5372368,1.0,Azadirachta indica
0.5127372,0.0,Azadirachta indica
0.52149755,0.0,Azadirachta indica
0.5109807,1.0,Azadirachta indica
0.49029028,0.0,Azadirachta indica
0.49033403,0.0,Azadirachta indica
0.5290678,0.0,Azadirachta indica
0.5618097,1.0,Azadirachta indica
0.5377635,1.0,Azadirachta indica
0.50439,0.0,Azadirachta indica
0.51399416,0.0,Azadirachta indica
0.5347198,0.0,Azadirachta indica
0.51126254,0.0,Azadirachta indica
0.51338816,0.0,Azadirachta indica
0.5070664,0.0,Azadirachta indica
